Date,Gold U$/Troy Ounce,Silver cts/Troy OZ,Palladium U$/Troy Ounce,Platinum U$/Troy Ounce
8/3/2007,670.1,1310,364,1286
8/6/2007,671.7,1297.5,364,1294
8/7/2007,670.75,1308,359,1282
8/8/2007,675.9,1312,363,1286
8/9/2007,664.55,1273,360,1268
8/10/2007,674.75,1299,349,1269
8/13/2007,670.2,1283,354,1276
8/14/2007,668.8,1277,350,1272
8/15/2007,669.2,1261,346,1262
8/16/2007,655.25,1118,337,1245
8/17/2007,656.75,1181,334,1245
8/20/2007,658.05,1180,329.5,1249
8/21/2007,658,1154,327,1244
8/22/2007,660.7,1170,320,1240
8/23/2007,659.5,1166,327,1246
8/24/2007,661.95,1182.5,323,1240
8/27/2007,661.95,1177.5,323,1240
8/28/2007,662.7,1177,326.75,1255
8/29/2007,666.8,1190.5,326,1260
8/30/2007,667.4,1186,327,1266
8/31/2007,672.6,1202,330,1268
9/3/2007,672.2,1202,330,1268
9/4/2007,680.2,1232,331,1270
9/5/2007,682.5,1221,333,1273
9/6/2007,689.4,1250.5,333,1281
9/7/2007,703.3,1249.5,334,1289
9/10/2007,702.6,1249.5,334,1292
9/11/2007,706,1288.5,333,1292
9/12/2007,708.6,1261.5,333.5,1299
9/13/2007,709,1254,331,1297
9/14/2007,714.7,1276,330,1294
9/17/2007,716.9,1271.2,330,1298
9/18/2007,715.25,1281,331,1300
9/19/2007,715.25,1298,332,1306
9/20/2007,735.1,1346,336,1323
9/21/2007,733.2,1340,340,1332
9/24/2007,729.8,1349,340,1331
9/25/2007,728.65,1343.5,337.5,1333
9/26/2007,728.25,1341,337,1348
9/27/2007,731.95,1348,342,1350
9/28/2007,743.5,1382,343.75,1377
10/1/2007,747.3,1382,352,1377
10/2/2007,728.8,1327,349.5,1359
10/3/2007,729.95,1331.5,350,1353
10/4/2007,731.1,1340,359,1357
10/5/2007,737,1344,366,1364
10/8/2007,733.8,1326.5,363,1369
10/9/2007,738.05,1348,359,1357
10/10/2007,742.55,1363.5,375,1389
10/11/2007,748.3,1384,378,1394
10/12/2007,747.9,1380,377,1416
10/15/2007,756.25,1384,379,1426
10/16/2007,758.6,1366,369,1410
10/17/2007,757.05,1371,371,1421
10/18/2007,763.35,1377,371,1446
10/19/2007,761.75,1355,370,1452
10/22/2007,749.9,1344.5,359.5,1431
10/23/2007,757,1356.5,363,1447
10/24/2007,758.1,1348.5,358,1437
10/25/2007,767.05,1399.5,361,1447
10/26/2007,778.35,1424.5,370,1454
10/29/2007,788.1,1440,372,1457
10/30/2007,784.35,1429.5,367.5,1443
10/31/2007,790.6,1445.5,370,1440
11/1/2007,791.5,1414.5,370,1443
11/2/2007,796.7,1424.5,369,1439
11/5/2007,805.05,1462.5,373,1458
11/6/2007,823.3,1540,376,1472
11/7/2007,837.8,1557.5,374.5,1470
11/8/2007,845,1567,373,1462
11/9/2007,831.6,1551.5,370,1434
11/12/2007,805,1459,364,1389
11/13/2007,799.6,1451,369,1415
11/14/2007,808.4,1500.5,371,1440
11/15/2007,793.5,1466,365.5,1423
11/16/2007,790.1,1447,366,1450
11/19/2007,776.5,1426.5,362,1455
11/20/2007,793.25,1466.5,361,1460
11/21/2007,798.2,1448,361.5,1468
11/22/2007,803.1,1448,355,1468
11/23/2007,816.4,1448,353,1475
11/26/2007,823.95,1473,357,1475
11/27/2007,812.75,1437,351.5,1456
11/28/2007,797.7,1433.5,345,1440
11/29/2007,799.15,1428.5,343.5,1440
11/30/2007,782.65,1390,349,1440
12/3/2007,787.55,1413,347,1450
12/4/2007,798.95,1427.5,347,1464
12/5/2007,795.45,1425,347.5,1468
12/6/2007,799.55,1450,345,1460
12/7/2007,797.25,1439.5,344,1458
12/10/2007,809.5,1467.5,345,1463
12/11/2007,808.65,1476,345,1462
12/12/2007,812.05,1467,349,1474
12/13/2007,795.95,1403.5,347,1477
12/14/2007,790.65,1378.5,346,1462
12/17/2007,794.15,1381,351.5,1482
12/18/2007,801.1,1391.5,357,1510
12/19/2007,803.25,1406.5,355,1510
12/20/2007,796.15,1410.5,354,1514
12/21/2007,811.15,1441.5,355,1516
12/24/2007,811.15,1441.5,354.5,1526
12/25/2007,811.15,1441.5,354.5,1526
12/26/2007,811.15,1441.5,354.5,1526
12/27/2007,829.4,1472,360.5,1544
12/28/2007,836.65,1472,364,1530
12/31/2007,836.15,1472,365,1529
1/1/2008,836.15,1472,365,1529
1/2/2008,856.35,1522,371,1541
1/3/2008,861.95,1537.5,370,1535
1/4/2008,857.95,1538.5,372,1545
1/7/2008,859,1522.5,370.5,1531
1/8/2008,874.55,1560.5,372,1543
1/9/2008,880.3,1578,374,1550
1/10/2008,882.25,1593,370,1538
1/11/2008,896.15,1621,375,1564
1/14/2008,908.15,1647.5,379,1577
1/15/2008,909.75,1624,378.5,1575
1/16/2008,874.55,1585,375,1561
1/17/2008,886.7,1590,373,1564
1/18/2008,882.45,1602.5,369,1560
1/21/2008,882.45,1602.5,366,1547
1/22/2008,892.6,1603.5,364,1538
1/23/2008,888.9,1606,365,1546
1/24/2008,905.85,1632.5,370,1591
1/25/2008,912.45,1640.5,380.5,1681
1/28/2008,923.95,1670,379,1693
1/29/2008,926.75,1678,385,1690
1/30/2008,921.45,1674,386,1686
1/31/2008,923.05,1697.5,388,1731
2/1/2008,910.45,1686.5,410.5,1755
2/4/2008,896.3,1659.5,420,1786
2/5/2008,890.45,1650.5,413,1768
2/6/2008,904.55,1659.5,417,1813
2/7/2008,905.25,1683,421,1827
2/8/2008,919.35,1712,432.5,1860
2/11/2008,920.8,1744.5,443,1924
2/12/2008,915.75,1732,433.5,1937
2/13/2008,903.15,1724.5,426,1932
2/14/2008,911.55,1738,435,1981
2/15/2008,908.45,1708.5,440,2060
2/18/2008,903.4,1708.5,459,2109
2/19/2008,927.95,1755,479,2145
2/20/2008,924.95,1751.5,472,2073
2/21/2008,950.95,1806,519,2180
2/22/2008,943.65,1797.5,506,2155
2/25/2008,934.85,1801,524,2144
2/26/2008,942.95,1848.5,520,2123
2/27/2008,956.6,1925.5,552,2140
2/28/2008,966.55,1971,556,2131
2/29/2008,970.77,1978,568,2150
3/3/2008,981.35,2023.5,579,2174
3/4/2008,965.55,1973.5,582,2273
3/5/2008,984.05,2070,532,2189
3/6/2008,983.15,2008,535,2230
3/7/2008,975.85,2026,506,2082
3/10/2008,968.75,1952,463,1947
3/11/2008,974.9,1977,483,2055
3/12/2008,979.85,1996.5,493,2051
3/13/2008,993.35,2063,509,2100
3/14/2008,999.35,2056,512,2107
3/17/2008,1011.6,2065,483,1995
3/18/2008,1004.85,2004,481,1998
3/19/2008,943.65,1840,464,1890
3/20/2008,923.15,1722.5,430,1823
3/21/2008,923.15,1722.5,430,1823
3/24/2008,923.15,1714,430,1823
3/25/2008,923.15,1762,446,1954
3/26/2008,950.85,1823.5,453,1983
3/27/2008,945.15,1828,446,2002
3/28/2008,927.85,1782.5,444,1990
3/31/2008,932.4,1745,445,2040
4/1/2008,879.55,1674,426,1918
4/2/2008,891.05,1702,432,1927
4/3/2008,906.75,1755,437,1975
4/4/2008,905.85,1767,438,1989
4/7/2008,928.35,1824,453,2034
4/8/2008,909.65,1769.5,450,2004
4/9/2008,925.45,1822,452,1997
4/10/2008,926.75,1791,461,2028
4/11/2008,922.9,1772,469,2019
4/14/2008,929.2,1778,456,1955
4/15/2008,927.8,1785,456,1990
4/16/2008,947.45,1830,462,2024
4/17/2008,942.95,1826,457,2048
4/18/2008,914.4,1792.5,451,2026
4/21/2008,915,1739,453,2034
4/22/2008,918.9,1774,454,1985
4/23/2008,901.3,1730,446,2004
4/24/2008,891.65,1678.5,440,1994
4/25/2008,891.8,1685.5,434,1951
4/28/2008,895.4,1705.5,434,1964
4/29/2008,877.9,1660,428,1950
4/30/2008,869.85,1663,420,1929
5/1/2008,850.15,1616,406,1886
5/2/2008,856.3,1649,412,1878
5/5/2008,856.3,1649,412,1878
5/6/2008,879.6,1695.5,425,1940
5/7/2008,867.75,1657,418,1930
5/8/2008,884.55,1683,431,2002
5/9/2008,876.3,1667,437,2079
5/12/2008,885.7,1698,439,2054
5/13/2008,868.5,1681.5,437,2062
5/14/2008,868.7,1665,434,2032
5/15/2008,886.8,1691,437,2065
5/16/2008,904.8,1698,443,2136
5/19/2008,903.6,1697.5,447.5,2160
5/20/2008,916.95,1750.5,443,2142
5/21/2008,927.05,1790,446,2170
5/22/2008,921.2,1794,453,2170
5/23/2008,926.65,1808.5,451,2182
5/26/2008,926.65,1808.5,451,2182
5/27/2008,909.7,1757,450,2157
5/28/2008,898.4,1748,434,2054
5/29/2008,883.5,1669,432,1987
5/30/2008,888.3,1682.5,430,2008
6/2/2008,896.7,1696.5,435,2015
6/3/2008,881.5,1677.5,433,2009
6/4/2008,880.6,1675.5,431,1997
6/5/2008,870.9,1706.5,421,1974
6/6/2008,896.7,1744,429,2050
6/9/2008,899.2,1736.5,432,2066
6/10/2008,871.75,1658.5,426.5,2015
6/11/2008,880.1,1609.5,430,2026
6/12/2008,861.8,1640.5,426,2020
6/13/2008,865.15,1655,450,2043
6/16/2008,887.6,1730.5,455.5,2045
6/17/2008,881.2,1717.5,456.5,2047
6/18/2008,889.95,1725,467,2103
6/19/2008,904.3,1747,472,2067
6/20/2008,905.6,1745,475,2068
6/23/2008,880,1680.5,471,2045
6/24/2008,890,1682,469.5,2037
6/25/2008,879.3,1662.5,462,2012
6/26/2008,913.4,1728,465,2068
6/27/2008,925.55,1753,467,2053
6/30/2008,922.6,1731,467,2064
7/1/2008,942.9,1805,465,2075
7/2/2008,939.7,1827,465,2070
7/3/2008,938.5,1819.5,464,2033
7/4/2008,932.5,1819.5,456,2012
7/7/2008,922.2,1768,448,1990
7/8/2008,914.9,1778,446,1987
7/9/2008,926.15,1808,444,1969
7/10/2008,941.45,1826,448,1999
7/11/2008,963.8,1875.5,454,2030
7/14/2008,967.95,1905.5,451,2017
7/15/2008,986,1903,450,1987
7/16/2008,961.6,1892.5,438,1951
7/17/2008,971.9,1895,424,1893
7/18/2008,957.2,1820,419,1849
7/21/2008,963.9,1840,418,1852
7/22/2008,957.8,1801.5,417,1865
7/23/2008,927.4,1759,387,1771
7/24/2008,920.8,1731,388,1729
7/25/2008,921.65,1743.5,383,1726
7/28/2008,930.8,1742,393,1756
7/29/2008,918.2,1720.5,389,1757
7/30/2008,898.3,1710.5,376,1726
7/31/2008,917.1,1770,382,1758
8/1/2008,914.4,1757.5,367,1675
8/4/2008,906.2,1709.5,360,1587
8/5/2008,880.4,1668,354,1564.5
8/6/2008,878.4,1650,364,1612
8/7/2008,872.85,1626.5,354.5,1600
8/8/2008,852.4,1544.5,345,1552
8/11/2008,853.6,1491,335,1543
8/12/2008,815,1465.5,310,1494
8/13/2008,823.55,1478.5,310,1485
8/14/2008,816.6,1429.5,315,1512
8/15/2008,786.5,1311.5,295.5,1400
8/18/2008,792.15,1323.5,282,1384
8/19/2008,799.4,1301,279,1319
8/20/2008,802.15,1302.5,283,1365
8/21/2008,835.4,1381,290,1412
8/22/2008,825.05,1347,288,1427
8/25/2008,825.05,1346.5,288,1427
8/26/2008,827.5,1362,288,1425
8/27/2008,828.95,1361.5,292,1440
8/28/2008,833.35,1356.5,297,1494
8/29/2008,834.6,1372,302,1479
9/1/2008,817.95,1372,300,1442
9/2/2008,797.45,1273,286,1380
9/3/2008,799.6,1229,288,1392
9/4/2008,796.6,1280,290,1412
9/5/2008,811,1246,277,1387
9/8/2008,811.4,1196,273,1376
9/9/2008,783.75,1159.5,242,1270
9/10/2008,764.95,1085,231,1213
9/11/2008,741.2,1050,232,1170
9/12/2008,754.9,1072.5,241,1187
9/15/2008,776.85,1104,234,1176
9/16/2008,777.4,1058,224,1081
9/17/2008,832.1,1124,224,1073
9/18/2008,872.6,1231,237,1132
9/19/2008,856.3,1238,233,1155
9/22/2008,894.7,1334,250,1197
9/23/2008,901.15,1320.5,249,1210
9/24/2008,889,1335,249,1225
9/25/2008,872.5,1319,242,1195
9/26/2008,889.2,1344.5,235,1140
9/29/2008,898.3,1307,218,1093
9/30/2008,877.6,1237,199,1004
10/1/2008,878.1,1283,201,1010
10/2/2008,840.5,1283,205,995
10/3/2008,840.5,1159.5,197,959
10/6/2008,863.4,1118,198,983
10/7/2008,877.4,1144,203,1008
10/8/2008,908,1177.5,200,1004
10/9/2008,892.35,1193,203,1027
10/10/2008,890.6,1143,190,1001
10/13/2008,829.2,1074,200,987
10/14/2008,838.4,1082,201,1032
10/15/2008,846.66,1044,197,985
10/16/2008,796.6,958.5,180,917
10/17/2008,780.05,927.5,172,856
10/20/2008,786.05,966.5,182,877
10/21/2008,773.55,993,182,882
10/22/2008,748.05,969,178,852
10/23/2008,720.65,965,171,790
10/24/2008,710.8,922.5,168,778
10/27/2008,734.4,901,171,763
10/28/2008,738.15,881,182,811
10/29/2008,756.35,1010,203,817
10/30/2008,739.55,965.5,205,841
10/31/2008,728.55,981,198,814
11/3/2008,727.75,998.5,199.5,821
11/4/2008,761,1048,208,827
11/5/2008,750.8,1028.5,216,870
11/6/2008,742.85,1010.5,233,862
11/7/2008,742.85,1009,227,849
11/10/2008,750.7,1018.5,227,880
11/11/2008,729.5,998,221,821
11/12/2008,718.1,946,216.5,824
11/13/2008,716.7,912,211,826
11/14/2008,745.05,961,216,845
11/17/2008,738.45,951,216.5,814
11/18/2008,738.25,974,216,819
11/19/2008,748.25,955,214,826
11/20/2008,749.3,905,179,797
11/21/2008,781.7,962,183,812
11/24/2008,824.5,1056.5,195,843
11/25/2008,810.5,1033,200,867
11/26/2008,814.1,1025.5,196,867
11/27/2008,814.75,1025.5,187,860
11/28/2008,812.65,1033,187,876
12/1/2008,773.65,936.5,174,810
12/2/2008,779.3,954.5,172,810
12/3/2008,780.2,966,173,804
12/4/2008,772.75,958.5,171,794
12/5/2008,748.1,928,164,788
12/8/2008,773.5,1018.5,175,842
12/9/2008,768.8,981,176,807
12/10/2008,805.4,1019.5,178,824
12/11/2008,825.5,1044,181,842
12/12/2008,823.9,1023.5,172,801
12/15/2008,837.7,1023.5,175,834
12/16/2008,836.65,1071.5,174,830
12/17/2008,875.6,1145,178,855
12/18/2008,849.7,1111,178,862
12/19/2008,838.65,1086,176,848
12/22/2008,846.8,1077.5,176,858
12/23/2008,840.2,1020.5,174,851
12/24/2008,838.25,1020.5,174,851
12/25/2008,838.25,1020.5,174,851
12/26/2008,838.25,1020.5,174,851
12/29/2008,880.05,1093.5,184,904
12/30/2008,871.45,1102,183,898
12/31/2008,862.2,1102,183.5,898
1/1/2009,862.2,1102,183.5,898
1/2/2009,877.35,1150,185,926
1/5/2009,850.05,1048,186,920
1/6/2009,845.5,1121,185,955
1/7/2009,846.75,1121.5,199,1000
1/8/2009,857.8,1108.5,193.5,987
1/9/2009,855.35,1131.5,196,988
1/12/2009,825.2,1090,192,964
1/13/2009,822.85,1081.5,183,931
1/14/2009,812.05,1056.5,184,935
1/15/2009,810.2,1045,176,918
1/16/2009,834.5,1112,182,943
1/19/2009,835.05,1112,186,954
1/20/2009,862.1,1133.5,185,947
1/21/2009,849.6,1118.5,182,927
1/22/2009,857.25,1140,184,930
1/23/2009,887,1187,183,928
1/26/2009,905.1,1217,191,952
1/27/2009,900.05,1218.5,189,948
1/28/2009,888.65,1200,192,956
1/29/2009,898.25,1209,191,953
1/30/2009,922.05,1259,196,983
2/2/2009,915.55,1252.5,193.5,966
2/3/2009,906.8,1221.5,195,963
2/4/2009,905.65,1253.5,190.5,962
2/5/2009,917.45,1279,200.5,981
2/6/2009,912.7,1301,208,989
2/9/2009,897.7,1296,207,981
2/10/2009,912.7,1313,214,982
2/11/2009,942.3,1360,211.5,1040
2/12/2009,944.1,1351,204,1067
2/13/2009,936.95,1349,213,1055
2/16/2009,942.9,1349,215,1064
2/17/2009,969.8,1414,217,1083
2/18/2009,972.4,1423,218,1087
2/19/2009,981.1,1406,214,1063
2/20/2009,995.2,1456,216,1086
2/23/2009,988.9,1451.5,204,1074
2/24/2009,974.25,1387,203,1064
2/25/2009,973.9,1407,198,1041
2/26/2009,937.7,1325,197,1058
2/27/2009,952,1297,195,1059
3/2/2009,932.7,1293,198,1090
3/3/2009,909.4,1254.5,191,1046
3/4/2009,913.2,1295.5,194,1039
3/5/2009,913.15,1319,198,1056
3/6/2009,942.6,1336.5,202.5,1071
3/9/2009,918.6,1317,198,1064
3/10/2009,894.2,1259,195,1041
3/11/2009,908.6,1284,196,1048
3/12/2009,925.2,1307,197.5,1052
3/13/2009,932.2,1320,198,1048
3/16/2009,921.85,1292.5,198.5,1054
3/17/2009,917.95,1271,195,1047
3/18/2009,891.45,1225,194,1044
3/19/2009,954.8,1350,203,1087
3/20/2009,953.7,1362.5,206,1110
3/23/2009,949.8,1386.5,209,1131
3/24/2009,923.5,1335.5,206,1109
3/25/2009,929.5,1344.5,207,1122
3/26/2009,940.8,1364.5,222,1152
3/27/2009,924.05,1364.5,215,1144
3/30/2009,926.8,1310.5,213,1120
3/31/2009,916.1,1291,215,1124
4/1/2009,923.2,1301,216,1128
4/2/2009,896,1280.5,219,1139
4/3/2009,899.2,1278,221,1159
4/6/2009,870.35,1219,224,1150
4/7/2009,880.9,1229.5,225,1161
4/8/2009,886.2,1230,229,1184
4/9/2009,879.2,1231.5,235,1195
4/10/2009,879.2,1231.5,235,1195
4/13/2009,879.2,1282,235,1195
4/14/2009,888.65,1270.5,235,1222
4/15/2009,890.95,1281.5,234,1216
4/16/2009,889.4,1231,235,1213
4/17/2009,868.1,1231,233,1215
4/20/2009,884,1210,233,1180
4/21/2009,882.15,1204.5,227,1158
4/22/2009,885.95,1222,231,1174
4/23/2009,906.5,1280,213,1177
4/24/2009,910.1,1287,233,1175
4/27/2009,909.25,1302,226,1145
4/28/2009,890.1,1245,213,1078
4/29/2009,898,1278,218,1088
4/30/2009,884,1238.5,218,1093
5/1/2009,884.4,1242.5,212,1076
5/4/2009,884.4,1302,212,1076
5/5/2009,904.3,1343.5,223,1135
5/6/2009,908,1372,225,1136
5/7/2009,913.8,1381.5,241,1161
5/8/2009,911.1,1388.5,242,1149
5/11/2009,913,1393.5,235,1114
5/12/2009,920,1415,234.5,1130
5/13/2009,929.5,1413.5,230.5,1121
5/14/2009,926.6,1400.5,223.5,1106
5/15/2009,931.5,1405.5,224.5,1109
5/18/2009,931.6,1386.5,226,1108
5/19/2009,926.2,1406.5,231,1136
5/20/2009,938.5,1433,234,1144
5/21/2009,943.8,1436,233,1138
5/22/2009,957,1469,234,1149
5/25/2009,957,1469,234,1149
5/26/2009,958.8,1467.5,229,1128
5/27/2009,952.25,1488.5,227,1134
5/28/2009,949.1,1523,225,1128
5/29/2009,959.8,1562,236,1175
6/1/2009,978.7,1571,235.5,1214
6/2/2009,982,1580,244,1217
6/3/2009,976.25,1563.5,247,1247
6/4/2009,977,1575,246,1250
6/5/2009,980.1,1540,257,1275
6/8/2009,956.3,1490,246,1226
6/9/2009,951.05,1514,251,1246
6/10/2009,954.75,1522.5,261,1267
6/11/2009,954.65,1546,257,1253
6/12/2009,942.5,1503,252,1241
6/15/2009,938.9,1421.5,249,1234
6/16/2009,928.35,1421,245,1227
6/17/2009,936.5,1419,239,1201
6/18/2009,939.4,1424,242,1206
6/19/2009,933.25,1438.3,243,1212
6/22/2009,934.3,1383,236,1186
6/23/2009,922.5,1377,235,1169
6/24/2009,926.15,1403,238,1173
6/25/2009,937.5,1400.5,236,1176
6/26/2009,939.15,1420,245,1203
6/29/2009,939.05,1389,247,1184
6/30/2009,938.05,1381,249,1186
7/1/2009,926.75,1384,253,1188
7/2/2009,940.75,1345,249,1185
7/3/2009,932,1345,250,1185
7/6/2009,932.8,1326.5,244,1150
7/7/2009,925,1315.5,242,1143
7/8/2009,924.3,1296,237,1110
7/9/2009,914.75,1289.5,238,1108
7/10/2009,912.45,1262.5,234,1095
7/13/2009,913.15,1271,232,1097
7/14/2009,921,1293,237,1129
7/15/2009,940.5,1323.5,246,1158
7/16/2009,935.5,1331.5,247,1165
7/17/2009,938.25,1343.5,245.5,1165
7/20/2009,937,1364.5,251,1181
7/21/2009,949,1357,256,1181
7/22/2009,951.25,1364,254,1166
7/23/2009,951.4,1385.5,256,1176
7/24/2009,948.15,1389,258,1186
7/27/2009,951.35,1398,261,1211
7/28/2009,953.65,1369.5,263,1213
7/29/2009,937.65,1333,254,1171
7/30/2009,930,1349,255,1180
7/31/2009,934.3,1382,256,1189
8/3/2009,954.9,1438,268,1215
8/4/2009,964,1466,273,1236
8/5/2009,963.25,1470,277,1278
8/6/2009,965,1473,273,1281
8/7/2009,958.5,1468.5,271,1260
8/10/2009,954.5,1447,272,1242
8/11/2009,943.75,1431.5,274,1247
8/12/2009,948.25,1453.5,269,1234
8/13/2009,956.5,1501.5,275,1264
8/14/2009,956,1471,277.5,1267
8/17/2009,946.35,1393.5,271,1232
8/18/2009,935.3,1401.5,268,1221
8/19/2009,943.5,1396,270,1230
8/20/2009,941.25,1391.5,275,1241
8/21/2009,954.5,1421,275,1239
8/24/2009,954.15,1439,282,1244
8/25/2009,942.9,1435.5,288,1243
8/26/2009,945.05,1428.5,287,1240
8/27/2009,945.6,1420.5,285,1234
8/28/2009,948.25,1479,289,1244
8/31/2009,948.25,1478,289,1244
9/1/2009,951.15,1476.5,289,1234
9/2/2009,958.35,1520,283,1210
9/3/2009,978.1,1592.5,290,1241
9/4/2009,991.6,1522.5,290,1250
9/7/2009,994.4,1522.5,292,1255
9/8/2009,995.85,1658,296,1280
9/9/2009,999.25,1663,294.5,1286
9/10/2009,992.65,1647.5,290,1279
9/11/2009,996.5,1682,292,1292
9/14/2009,1005.85,1657,291,1309
9/15/2009,1001,1688.5,289.5,1303
9/16/2009,1006.9,1739.5,298,1339
9/17/2009,1017.7,1740,299,1336
9/18/2009,1012,1709.5,304,1337
9/21/2009,1007.15,1694,294,1310
9/22/2009,1014.75,1717.5,302,1330
9/23/2009,1011,1685,299,1325
9/24/2009,997.25,1631.5,298,1325
9/25/2009,994.75,1612,293,1281
9/28/2009,991.55,1626,287,1272.5
9/29/2009,990.95,1616.5,288,1270
9/30/2009,1002,1644.5,294,1287
10/1/2009,1007.7,1643.5,293,1292
10/2/2009,1002,1624,292,1269
10/5/2009,1002.3,1634,298,1279
10/6/2009,1017.65,1733,302,1310
10/7/2009,1041.85,1746.5,312,1323
10/8/2009,1055.5,1784.5,317.5,1335
10/9/2009,1055,1768,323,1337
10/12/2009,1049.25,1784.5,324,1340
10/13/2009,1056.25,1785,331,1356
10/14/2009,1064.35,1787.5,326,1356
10/15/2009,1057.75,1772.5,326,1337
10/16/2009,1055,1750.5,327,1340
10/19/2009,1055,1760.5,331,1352
10/20/2009,1063.7,1752,339,1371
10/21/2009,1059.25,1771,334,1346
10/22/2009,1054.75,1757,335,1358
10/23/2009,1054.25,1774.5,338,1372
10/26/2009,1054.95,1749.5,336,1364
10/27/2009,1036.25,1683.5,328,1323
10/28/2009,1039.8,1630,325,1313
10/29/2009,1045.5,1663,324,1328
10/30/2009,1046,1626,324,1320
11/2/2009,1044.9,1670,324,1330
11/3/2009,1059.55,1697,318,1325
11/4/2009,1093.5,1750,330,1359
11/5/2009,1093,1742,330,1359
11/6/2009,1089.95,1737.5,330,1347
11/9/2009,1097.8,1771,333,1355
11/10/2009,1101.75,1726,333,1354
11/11/2009,1105.7,1745,340,1365
11/12/2009,1117.85,1727.5,354.5,1365
11/13/2009,1104,1738,354,1359
11/16/2009,1118.9,1832,369,1424
11/17/2009,1139.5,1836,368,1438
11/18/2009,1141.9,1875,372,1449
11/19/2009,1135.75,1841,370,1435
11/20/2009,1142.25,1845,360,1435
11/23/2009,1170.15,1876.5,370,1464
11/24/2009,1165.95,1847,371,1458
11/25/2009,1169.5,1877.5,375,1469
11/26/2009,1190.8,1877.5,368,1455
11/27/2009,1177.5,1877.5,358,1426
11/30/2009,1177.7,1832,360.5,1442
12/1/2009,1179.5,1917,380,1470
12/2/2009,1210,1945,386,1485
12/3/2009,1212,1897.5,386,1494
12/4/2009,1207.5,1854.5,378,1472
12/7/2009,1161.55,1800,367.5,1430
12/8/2009,1157.3,1798,374,1439
12/9/2009,1142,1778.5,367,1422
12/10/2009,1129.2,1725,365,1416
12/11/2009,1113.5,1700,367,1429
12/14/2009,1114.85,1736.5,364.5,1436
12/15/2009,1126.6,1734,363,1434
12/16/2009,1124.8,1767.5,373,1457
12/17/2009,1138.2,1716,370,1432
12/18/2009,1103.75,1726,365,1417
12/21/2009,1112.75,1717,368,1429
12/22/2009,1079.5,1697,359,1410
12/23/2009,1084.04,1721.5,356,1399
12/24/2009,1087.5,1745,356,1399
12/25/2009,1087.5,1745,356,1399
12/28/2009,1087.5,1759.5,356,1399
12/29/2009,1106,1719,389,1472
12/30/2009,1106,1689,393,1461
12/31/2009,1096,1689,393,1461
1/1/2010,1096,1692,393,1461
1/4/2010,1097,1747,421,1500
1/5/2010,1121.4,1785,421,1518
1/6/2010,1118.5,1817,422,1556
1/7/2010,1138.3,1827,426,1548
1/8/2010,1131.8,1844,431,1569
1/11/2010,1138.3,1873,429,1593
1/12/2010,1148,1847.5,432,1576
1/13/2010,1124.6,1847.5,423,1577
1/14/2010,1132.8,1855.5,438,1600
1/15/2010,1133.15,1847.5,449,1600
1/18/2010,1134.85,1847.5,454,1615
1/19/2010,1133.2,1870.5,456,1621
1/20/2010,1108.6,1787,457,1627
1/21/2010,1090.85,1753,462,1612
1/22/2010,1092,1714,432,1540
1/25/2010,1095.75,1711.5,436,1543
1/26/2010,1098.8,1685.5,428,1512
1/27/2010,1093.45,1668.5,420,1519
1/28/2010,1086.7,1633,426,1517
1/29/2010,1077.85,1612,419,1512
2/1/2010,1094.7,1652.5,424,1520
2/2/2010,1112.05,1669.5,439,1555
2/3/2010,1114.85,1639,442,1578
2/4/2010,1070.35,1548,431,1549
2/5/2010,1056.8,1478,395,1475
2/8/2010,1071.4,1518,405,1477
2/9/2010,1074.85,1544,415,1496
2/10/2010,1066.15,1521.5,416,1511
2/11/2010,1084.15,1561,418,1511
2/12/2010,1086.75,1546,416,1505
2/15/2010,1099.4,1546,418,1513
2/16/2010,1116.9,1609,431,1534
2/17/2010,1115.95,1600,440,1542
2/18/2010,1120.45,1609,434,1524
2/19/2010,1119.2,1626.5,435,1513
2/22/2010,1111.75,1618.5,441,1535
2/23/2010,1103.8,1592,438,1518
2/24/2010,1098.95,1592,427,1504
2/25/2010,1101.7,1590.5,420,1514
2/26/2010,1105.5,1542,430,1533
3/1/2010,1118.7,1666,437,1548
3/2/2010,1131.35,1696,439.5,1562
3/3/2010,1142.65,1735.5,444,1580
3/4/2010,1130.75,1722,456,1579
3/5/2010,1140.1,1739.5,466,1578
3/8/2010,1124.95,1722,475,1603
3/9/2010,1116.55,1737.5,459,1574
3/10/2010,1124.45,1729.5,471,1605
3/11/2010,1104.8,1712,447,1580
3/12/2010,1109.1,1705.5,464,1619
3/15/2010,1102.8,1706,463,1616
3/16/2010,1126.25,1746,467,1624
3/17/2010,1124.25,1746,476,1636
3/18/2010,1126.35,1744,477,1633
3/19/2010,1103.25,1708,476,1617
3/22/2010,1099.75,1687.5,454,1582
3/23/2010,1107.75,1707,458,1598
3/24/2010,1091.6,1669.5,456,1586
3/25/2010,1092.55,1672.5,448,1593
3/26/2010,1104.35,1688,456,1596
3/29/2010,1113.9,1741,473,1611
3/30/2010,1103.65,1728.5,472,1622
3/31/2010,1113.15,1758,479,1645
4/1/2010,1125.25,1793.5,491,1660
4/2/2010,1125.25,1793.5,491,1660
4/5/2010,1125.25,1806.5,491,1660
4/6/2010,1137.8,1804.5,504,1700
4/7/2010,1144,1822,508,1710
4/8/2010,1151.2,1815.5,503,1707
4/9/2010,1158.95,1842.5,511,1718
